customer_id,age,gender,subscription_length_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,internet_service_type,phone_service,multiple_lines,internet_service,avg_monthly_gb_download,avg_monthly_gb_download_6_months,avg_monthly_gb_download_12_months,monthly_usage_gb,overage_fees,roaming_charges,international_plan,voice_mail_plan,number_vmail_messages,number_customer_service_calls,number_calls_placed,number_calls_received,total_minutes_used,total_data_used_gb,avg_call_duration_minutes,avg_call_duration_6_months,avg_call_duration_12_months,payment_delay_days,late_payment_count,missed_payment_count,contract_renewal_days,days_since_last_upgrade,days_since_last_downgrade,days_since_last_complaint,complaint_count,positive_feedback_count,negative_feedback_count,social_media_mentions,satisfaction_score,churn
566,25,F,45,145.73,359.51,One year,Bank transfer,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,DSL,Yes,No,No,24.2,45.4,69.7,1373.0,4.66,4.59,Yes,No,3,19,34,12,2809,51.5,8.3,3.5,13.6,4,3,0,1074,297,4,56,0,3,3,7,7,No
567,70,M,8,74.31,2321.76,Month-to-month,Credit card,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,1.2,177.7,80.0,1022.0,46.89,2.15,No,No,43,9,44,84,2767,86.8,17.5,7.4,2.3,9,3,1,644,416,191,85,6,2,0,0,1,Yes
568,77,F,29,147.93,3677.03,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Fiber optic,No,Yes,No,101.6,77.5,178.8,1403.0,41.33,2.79,Yes,No,33,18,76,32,2927,99.7,4.1,15.6,9.7,19,4,0,305,363,196,62,0,2,3,2,9,No
569,61,M,55,106.83,3053.32,Month-to-month,Credit card,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,DSL,No,No,Yes,199.7,115.2,99.3,934.0,42.88,10.25,Yes,No,11,2,53,91,681,77.9,17.8,3.0,13.6,13,1,2,1060,424,148,0,5,0,4,5,10,Yes
570,61,F,53,102.51,3380.71,Two year,Electronic check,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,DSL,No,No,No,139.0,166.3,108.9,1314.0,45.33,6.42,No,Yes,30,6,70,86,768,61.3,7.5,5.4,6.6,5,3,2,1045,374,88,20,9,3,3,5,3,Yes
571,22,M,55,41.57,451.69,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Fiber optic,Yes,No,Yes,61.7,37.7,191.3,1077.0,20.43,8.46,No,Yes,15,4,68,31,278,7.9,3.4,1.2,6.9,3,4,2,126,452,73,19,9,3,0,0,4,No
572,56,M,32,134.65,4759.88,One year,Electronic check,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,DSL,Yes,No,No,175.4,156.9,177.3,1699.0,42.34,19.65,No,Yes,1,7,28,47,362,72.7,12.4,19.4,3.4,23,1,1,306,341,121,72,8,1,1,1,9,Yes
573,21,F,51,75.57,4200.53,One year,Bank transfer,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,No,156.3,119.2,33.9,714.0,7.9,3.13,Yes,No,48,4,71,4,1648,70.9,8.1,12.3,9.0,22,0,1,829,218,159,90,1,1,3,9,5,No
574,23,F,44,41.09,4035.2,One year,Credit card,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Fiber optic,Yes,No,No,3.1,178.7,94.6,2966.0,1.08,10.82,Yes,Yes,1,11,7,60,1431,77.6,16.5,14.7,19.7,20,3,0,361,110,145,28,0,4,3,6,4,No
575,62,M,18,21.64,4123.77,Month-to-month,Electronic check,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,DSL,No,Yes,Yes,163.4,34.4,194.3,1503.0,39.24,1.98,No,No,35,3,53,89,1198,12.5,9.2,13.4,6.4,9,2,2,234,226,57,42,9,2,1,0,6,No
576,49,F,6,92.77,4666.92,One year,Bank transfer,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,60.1,84.1,74.5,582.0,3.74,6.37,Yes,No,5,18,6,89,600,65.4,13.7,3.7,11.1,21,4,1,132,274,97,96,2,0,4,9,1,Yes
577,69,M,18,88.56,2744.06,One year,Electronic check,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,29.9,166.6,74.3,1431.0,49.43,10.55,No,Yes,22,17,82,2,1158,29.6,6.9,12.3,15.1,10,0,1,1033,255,78,44,5,2,0,4,10,Yes
578,47,M,19,113.52,1041.4,One year,Bank transfer,Yes,No,Yes,No,No,No,No,Yes,No,Yes,DSL,No,Yes,Yes,45.3,3.8,39.0,2599.0,33.74,18.93,Yes,No,38,2,22,23,2341,76.0,5.0,3.5,1.3,15,0,0,984,38,151,64,6,3,1,0,1,No
579,64,M,22,135.73,3103.08,Two year,Electronic check,No,No,Yes,No,No,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,93.7,22.4,22.9,65.0,37.67,7.82,No,Yes,46,6,99,97,1518,24.0,8.4,8.6,18.1,6,0,2,389,134,4,2,7,4,0,5,5,Yes
580,52,F,37,30.32,3727.26,Two year,Credit card,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,DSL,No,Yes,Yes,85.0,198.1,148.1,2039.0,12.29,1.3,Yes,No,43,7,31,33,1838,68.4,12.5,11.8,8.3,17,4,2,68,294,126,95,3,2,1,6,5,No
581,72,M,32,115.09,3702.69,Month-to-month,Credit card,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,DSL,Yes,No,Yes,57.8,56.1,154.0,1644.0,33.69,7.76,No,Yes,36,14,61,83,870,29.5,13.5,11.6,17.5,24,1,0,336,97,180,19,7,4,2,7,9,Yes
582,57,M,56,44.36,2631.17,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Fiber optic,Yes,No,No,34.4,195.1,193.8,509.0,2.16,2.91,No,No,45,16,44,93,1442,0.9,12.0,3.3,1.7,6,2,0,913,33,95,80,6,2,4,2,1,Yes
583,69,F,41,131.56,388.87,One year,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL,No,Yes,Yes,152.4,36.5,154.7,2452.0,41.89,4.6,No,Yes,15,18,67,41,1341,63.3,19.8,1.7,3.8,23,1,0,549,474,182,36,7,3,2,2,3,Yes
584,33,F,59,126.48,1887.01,Two year,Electronic check,No,No,No,No,Yes,No,No,No,No,No,DSL,Yes,Yes,Yes,198.0,72.2,48.7,1107.0,8.48,12.36,Yes,Yes,42,3,29,19,2120,11.3,14.1,16.2,7.1,29,3,0,907,427,132,37,4,3,1,0,3,Yes
585,30,F,3,90.3,4607.79,One year,Bank transfer,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,155.6,150.6,8.0,881.0,34.87,1.35,Yes,No,43,15,38,40,2306,65.9,18.7,14.8,7.6,20,2,2,75,452,196,73,9,2,1,2,4,Yes
586,67,F,28,112.33,2943.02,One year,Electronic check,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Fiber optic,No,Yes,Yes,59.2,131.6,197.1,2484.0,11.22,9.29,Yes,No,18,12,4,81,1381,92.6,3.2,2.6,17.1,14,1,2,223,67,121,44,6,0,0,4,7,Yes
587,77,M,10,60.87,2714.74,Two year,Bank transfer,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Fiber optic,Yes,Yes,Yes,49.0,116.2,68.1,1916.0,3.42,12.19,No,No,48,11,66,19,1171,96.9,2.2,3.4,1.2,18,3,0,278,190,168,92,3,3,1,5,7,Yes
588,59,M,51,81.25,1380.82,Two year,Credit card,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Fiber optic,Yes,No,Yes,43.5,106.0,62.4,2695.0,24.07,8.44,No,Yes,23,3,21,5,1248,23.6,6.9,18.0,13.2,17,2,1,1042,198,97,41,0,1,0,2,10,No
589,47,M,35,126.81,1873.82,Two year,Electronic check,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,DSL,No,No,Yes,27.3,168.7,181.2,1890.0,8.46,0.38,No,Yes,26,11,27,56,1128,80.9,3.6,15.6,3.5,14,4,1,236,47,134,45,2,0,0,3,5,Yes
590,36,M,29,79.7,4481.96,Month-to-month,Credit card,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,DSL,Yes,No,No,110.3,47.0,117.0,2222.0,36.47,19.71,No,No,6,16,21,41,2403,35.4,11.0,19.9,16.6,17,3,2,144,258,89,59,9,2,1,4,9,Yes
591,34,F,54,66.51,3348.99,Month-to-month,Credit card,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,121.1,88.5,43.0,2509.0,11.88,7.34,No,Yes,29,8,85,24,1561,90.0,10.9,5.8,15.8,2,1,2,268,212,128,95,8,0,0,4,7,Yes
592,73,M,15,84.25,3947.57,One year,Electronic check,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Fiber optic,No,No,No,141.1,31.1,177.8,164.0,17.12,15.57,No,Yes,40,11,97,40,1284,78.7,11.9,10.3,10.5,0,2,0,595,161,51,12,3,1,4,8,2,Yes
593,36,M,33,127.67,2299.01,Month-to-month,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,No,Fiber optic,Yes,No,No,136.0,119.2,198.7,2328.0,28.37,6.51,No,No,13,14,28,40,570,7.4,15.2,5.5,5.0,0,3,1,765,112,97,30,4,3,2,7,3,Yes
594,45,F,7,63.58,3169.72,Two year,Bank transfer,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,58.5,50.1,17.3,1841.0,14.25,9.5,No,Yes,43,19,42,2,2620,40.7,19.5,12.8,13.1,6,3,2,537,136,25,67,2,3,1,0,7,No
595,75,M,12,42.59,1279.5,Two year,Bank transfer,No,No,Yes,No,No,Yes,No,No,No,Yes,DSL,Yes,Yes,Yes,66.1,66.8,172.5,209.0,18.9,7.77,No,Yes,14,1,41,42,2864,33.7,17.7,3.2,4.0,9,4,1,184,316,120,61,5,3,0,1,5,No
596,72,M,49,112.56,3542.03,Month-to-month,Credit card,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,136.3,94.3,78.1,1526.0,40.78,6.85,Yes,Yes,11,8,59,45,1949,78.5,3.2,3.4,4.6,11,3,0,490,403,190,48,3,1,0,4,7,Yes
597,43,M,30,127.38,2166.63,One year,Bank transfer,No,Yes,No,No,No,Yes,Yes,No,Yes,No,DSL,No,No,Yes,69.9,5.4,104.8,247.0,8.96,0.44,No,No,28,13,76,56,1977,41.0,7.4,2.4,12.9,26,2,2,820,423,11,17,4,0,0,2,9,No
598,54,M,21,33.08,2240.6,One year,Bank transfer,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Fiber optic,No,No,Yes,42.5,18.4,183.0,2208.0,4.11,7.2,Yes,Yes,22,3,70,82,1980,68.5,5.9,14.2,19.8,7,0,2,683,380,69,74,6,2,0,6,9,No
599,43,M,31,51.18,3264.15,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,Yes,No,No,Yes,DSL,Yes,Yes,No,74.9,137.2,194.7,1640.0,16.42,17.79,No,No,12,3,73,73,446,60.2,4.4,10.4,17.9,21,2,1,346,11,83,52,6,2,4,5,3,Yes
600,70,M,58,38.46,4684.59,One year,Bank transfer,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,DSL,No,Yes,No,54.4,85.8,52.4,2861.0,21.22,13.81,Yes,Yes,8,5,91,50,782,97.6,11.3,12.7,12.3,22,2,1,480,358,18,17,8,0,1,1,8,Yes
601,79,F,24,65.23,366.83,One year,Credit card,No,Yes,No,No,No,Yes,Yes,Yes,No,No,DSL,Yes,Yes,Yes,17.7,173.0,42.6,549.0,27.13,2.91,No,Yes,23,4,67,4,1280,93.8,11.5,17.7,11.2,16,4,2,606,237,131,50,1,3,1,7,6,No
602,40,F,20,78.55,4132.48,One year,Bank transfer,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL,No,No,Yes,166.0,138.9,16.1,1818.0,18.62,11.82,Yes,Yes,38,16,58,85,2956,42.8,5.3,15.1,20.0,13,4,1,525,283,95,40,3,2,4,4,4,No
603,26,M,37,117.35,1497.3,Two year,Credit card,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,170.6,1.6,112.4,635.0,39.5,17.84,No,Yes,29,12,95,72,943,72.4,14.5,9.8,11.4,16,3,1,391,175,4,96,7,3,4,5,4,Yes
604,29,M,4,104.65,2247.4,Two year,Electronic check,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL,Yes,Yes,No,44.0,123.3,2.7,1842.0,1.97,14.0,No,Yes,0,19,85,96,2943,82.9,14.9,19.7,9.0,24,4,0,486,224,120,66,3,4,4,7,4,Yes
605,70,F,28,100.72,158.47,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,13.0,18.7,82.4,2168.0,21.59,2.97,No,No,9,16,83,14,2977,89.9,1.4,9.7,18.3,20,3,1,158,457,127,64,2,4,1,5,7,Yes
606,18,M,44,65.81,1540.18,Two year,Bank transfer,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,147.8,156.2,14.7,2167.0,19.11,17.36,Yes,Yes,37,18,83,87,636,6.8,8.5,3.1,5.4,22,0,2,1092,74,53,82,9,2,3,9,6,No
607,75,M,20,129.39,2538.02,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,42.3,198.3,81.0,2445.0,32.38,6.03,No,Yes,46,0,5,93,2973,30.2,17.9,19.9,2.9,5,1,0,841,134,197,5,5,0,2,2,2,No
608,75,M,24,81.27,328.07,Two year,Bank transfer,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Fiber optic,No,Yes,No,78.7,106.2,8.0,2561.0,48.31,9.08,Yes,Yes,14,16,72,99,530,32.0,10.9,1.4,13.0,19,4,2,902,81,184,73,2,0,4,6,5,No
609,18,F,50,147.28,2480.92,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,12.8,136.6,167.0,232.0,25.52,10.52,Yes,Yes,8,2,27,38,118,43.4,7.6,11.4,2.8,16,4,0,379,82,179,36,1,0,4,3,5,Yes
610,64,M,49,102.44,4639.2,Two year,Electronic check,No,No,No,Yes,No,Yes,No,Yes,No,No,DSL,Yes,No,Yes,45.3,47.5,41.9,1030.0,49.34,17.01,Yes,No,12,13,76,69,65,16.9,5.8,6.9,8.1,19,0,0,674,141,17,11,8,3,1,5,6,No
611,51,F,51,36.41,571.7,One year,Bank transfer,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,DSL,Yes,No,Yes,158.6,87.5,65.7,2061.0,15.11,18.63,Yes,Yes,22,11,30,78,2292,49.6,5.6,10.6,9.0,25,4,1,481,208,63,80,2,4,1,5,7,Yes
612,49,M,32,107.9,3833.98,One year,Bank transfer,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,160.9,171.2,174.0,1496.0,1.54,18.59,Yes,Yes,32,14,38,37,2104,66.3,2.9,11.6,11.4,25,0,1,138,214,137,90,0,3,2,4,8,Yes
613,79,F,41,62.26,2077.87,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,DSL,No,No,Yes,41.4,33.5,149.3,572.0,8.28,0.16,No,Yes,8,5,49,38,1067,49.7,16.5,5.6,19.8,7,3,2,606,402,22,1,8,1,0,0,10,Yes
614,71,F,36,109.22,3293.11,Two year,Electronic check,Yes,No,No,No,Yes,No,No,Yes,No,No,Fiber optic,No,Yes,No,67.2,53.1,43.8,1658.0,19.76,18.44,Yes,Yes,2,19,77,51,2571,66.6,2.6,11.6,5.2,12,4,1,270,309,119,52,4,1,1,7,8,Yes
615,65,M,58,29.05,1338.17,Two year,Bank transfer,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,26.8,89.1,14.4,1222.0,15.82,1.09,Yes,No,29,1,85,85,1913,6.6,6.6,15.4,8.1,15,4,0,620,254,114,24,6,2,2,9,5,Yes
616,42,F,53,42.73,839.49,Two year,Credit card,No,No,No,No,No,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,14.8,142.4,143.1,1170.0,4.85,5.32,Yes,No,8,3,36,2,423,87.6,1.9,6.1,3.5,11,3,1,607,187,81,27,1,1,1,1,2,No
617,57,M,34,131.25,844.29,One year,Bank transfer,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,DSL,Yes,No,Yes,198.4,75.2,78.1,2429.0,21.63,10.3,Yes,Yes,24,12,87,28,394,93.9,15.8,8.3,12.5,26,4,2,354,492,195,44,0,0,1,3,10,No
618,62,F,36,49.53,398.94,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,131.1,185.5,153.2,1223.0,16.91,9.6,No,Yes,46,12,71,92,2497,61.8,1.7,6.1,14.8,28,2,0,400,246,179,36,5,2,1,2,8,Yes
619,70,M,2,128.82,968.95,Two year,Bank transfer,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,108.4,18.9,89.1,79.0,6.13,12.09,No,Yes,23,16,14,30,1280,88.1,6.9,16.6,10.2,16,0,2,134,254,95,16,4,4,3,5,6,Yes
620,18,M,15,56.31,3337.89,One year,Credit card,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,153.1,74.2,69.2,174.0,14.81,9.59,No,Yes,31,5,50,65,2040,13.1,11.9,14.8,5.7,17,1,1,127,322,174,68,9,4,3,0,3,No
621,33,F,34,103.57,4414.37,One year,Bank transfer,No,Yes,No,No,No,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,168.0,141.8,90.2,2569.0,44.32,18.69,Yes,Yes,6,10,69,98,953,79.7,8.8,17.6,12.8,7,2,0,125,161,197,55,5,1,4,8,4,Yes
622,78,M,36,110.24,4079.92,One year,Electronic check,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Fiber optic,No,No,No,161.3,45.2,149.7,2882.0,15.1,4.81,Yes,No,35,18,22,44,1819,11.9,6.4,4.2,11.2,17,1,2,75,344,25,57,1,1,3,4,1,Yes
623,56,M,6,86.65,3441.41,Two year,Bank transfer,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,No,No,Yes,3.3,131.3,180.4,2065.0,35.7,5.48,Yes,No,24,15,24,72,1859,40.8,6.2,2.4,4.3,10,2,1,919,424,197,82,6,4,2,4,3,Yes
624,22,F,39,59.69,596.64,Two year,Electronic check,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Fiber optic,No,No,Yes,37.4,32.8,10.0,1093.0,30.6,18.41,No,Yes,19,7,94,21,762,32.4,16.2,3.3,8.7,12,2,1,60,414,98,3,0,1,1,3,4,Yes
625,39,M,42,47.64,1481.48,Two year,Electronic check,No,No,No,No,Yes,Yes,Yes,No,No,No,DSL,No,No,No,131.0,11.2,104.8,2816.0,21.36,1.53,Yes,Yes,16,0,45,82,1629,58.6,19.5,4.1,9.3,11,2,2,437,166,170,54,7,1,3,3,2,Yes
626,46,M,51,24.31,1583.54,Two year,Bank transfer,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,75.2,24.2,6.6,1988.0,11.95,12.19,No,Yes,35,9,92,9,1403,30.2,7.6,11.1,19.7,14,0,0,745,77,196,48,6,3,1,0,6,No
627,72,F,51,59.51,1287.29,Two year,Electronic check,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,DSL,No,No,No,196.5,186.0,93.7,2533.0,18.45,13.63,Yes,No,25,1,22,20,442,63.7,1.7,19.4,17.1,25,1,2,673,484,190,37,6,4,0,8,8,No
628,20,F,58,104.91,2599.28,Two year,Electronic check,Yes,No,No,No,Yes,Yes,No,No,No,Yes,DSL,Yes,No,No,133.1,110.4,177.1,2298.0,29.61,10.11,Yes,Yes,18,18,9,16,2939,36.7,1.7,7.8,15.0,24,3,1,727,435,65,44,5,4,4,8,6,No
629,29,M,54,141.98,2700.99,Two year,Credit card,No,Yes,Yes,No,Yes,No,No,Yes,No,No,DSL,No,Yes,No,191.3,159.3,72.3,1137.0,17.54,13.88,No,Yes,36,13,72,66,2581,86.1,15.4,19.2,17.9,2,3,2,1002,174,103,29,9,1,3,3,10,Yes
630,43,M,12,133.26,1816.59,Two year,Credit card,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,DSL,No,No,No,40.3,66.5,186.5,1436.0,10.74,3.46,Yes,No,47,2,76,6,1497,63.4,11.5,1.7,15.0,2,4,1,730,19,190,95,4,0,1,9,3,Yes
631,33,F,3,119.59,1801.26,Two year,Credit card,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,DSL,Yes,Yes,Yes,172.8,118.5,126.1,558.0,5.82,17.05,No,No,2,8,31,35,156,21.5,15.9,18.6,18.2,5,0,0,905,95,140,36,8,3,0,9,9,No
632,68,F,45,122.5,4151.35,One year,Credit card,Yes,No,No,No,Yes,Yes,No,No,No,No,Fiber optic,Yes,No,Yes,64.3,99.0,186.8,876.0,43.99,2.8,Yes,Yes,42,7,50,66,88,33.6,14.3,4.4,2.0,2,0,2,935,480,178,55,2,0,4,3,4,Yes
633,54,M,18,106.45,3957.0,Two year,Electronic check,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,197.9,189.1,151.4,2334.0,22.02,8.02,No,Yes,27,10,40,76,2249,84.7,18.2,18.3,9.7,8,0,0,838,179,4,26,8,1,4,6,6,No
634,39,F,40,53.84,1573.59,Month-to-month,Bank transfer,Yes,No,No,No,No,Yes,No,No,No,Yes,DSL,No,Yes,Yes,31.5,149.5,20.7,2682.0,31.26,1.51,Yes,Yes,21,14,64,29,979,38.6,17.8,2.1,15.2,10,2,2,628,94,174,31,4,4,0,3,4,Yes
635,74,M,21,137.94,4573.25,One year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber optic,No,No,Yes,103.3,146.1,46.2,2173.0,24.52,10.9,Yes,Yes,46,5,64,86,461,53.6,16.0,19.0,12.1,7,0,1,996,70,163,10,7,0,3,0,4,Yes
636,46,M,15,107.2,4766.43,Two year,Electronic check,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Fiber optic,No,Yes,Yes,158.6,9.3,78.8,1396.0,43.63,13.39,Yes,No,18,1,39,70,2756,64.9,10.0,4.8,4.3,3,3,0,662,189,163,57,2,2,3,8,2,Yes
637,31,M,33,92.86,1667.38,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Fiber optic,No,Yes,No,86.5,109.9,34.0,260.0,27.35,18.82,Yes,No,45,0,17,93,2501,34.8,6.9,6.8,7.5,21,0,1,164,388,177,76,6,0,1,1,10,Yes
638,45,M,35,34.43,1804.4,Two year,Bank transfer,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Fiber optic,Yes,Yes,Yes,93.6,93.4,99.0,171.0,24.04,14.79,Yes,Yes,15,2,35,28,379,29.4,10.6,10.3,7.0,23,2,2,357,440,183,34,9,4,2,4,2,No
639,22,M,26,78.12,2552.89,Month-to-month,Credit card,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,197.3,185.6,94.3,1123.0,46.23,10.82,No,No,5,17,30,71,400,47.5,10.5,8.2,6.0,19,1,1,228,131,18,16,3,1,1,3,2,Yes
640,64,F,8,79.85,4708.55,Month-to-month,Electronic check,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Fiber optic,No,No,Yes,85.1,51.5,191.3,1391.0,35.98,18.65,No,Yes,36,13,53,73,1102,21.5,12.6,13.7,7.5,14,0,2,712,138,19,29,4,0,1,7,2,Yes
641,66,F,36,132.39,4387.78,Month-to-month,Electronic check,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,120.8,54.0,86.7,1827.0,5.58,9.57,Yes,No,30,16,62,32,550,28.4,4.5,19.5,10.8,28,1,0,153,274,149,17,3,1,1,5,8,Yes
642,47,F,48,91.06,557.71,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,DSL,No,No,Yes,10.9,82.3,157.1,19.0,8.89,11.22,No,Yes,48,1,0,58,2983,6.2,13.5,12.5,17.2,4,4,1,783,101,30,29,8,3,0,6,10,No
643,63,F,30,69.45,1994.02,One year,Electronic check,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,168.4,48.7,188.4,2969.0,39.36,11.92,No,Yes,47,18,51,19,1409,30.4,9.7,14.7,15.1,6,2,1,411,467,104,89,6,2,4,1,4,No
644,79,M,23,146.98,2789.19,One year,Bank transfer,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,129.6,25.8,175.4,1092.0,41.79,8.2,No,No,33,8,99,92,2708,32.1,12.8,2.7,16.9,7,0,2,600,282,189,15,5,4,4,3,4,No
645,69,M,42,34.39,2540.51,Month-to-month,Electronic check,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,80.8,171.5,41.7,2544.0,27.26,16.77,No,No,30,7,56,28,2950,96.2,5.6,12.9,17.8,6,4,2,1094,28,43,74,5,4,2,3,10,No
646,22,M,44,74.93,1009.62,Two year,Electronic check,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,DSL,Yes,Yes,Yes,3.2,111.7,99.2,1605.0,27.72,3.7,Yes,No,10,9,8,52,444,59.0,9.3,9.6,8.9,7,4,2,827,17,195,53,9,1,3,1,10,No
647,29,M,14,25.46,4301.14,Month-to-month,Credit card,No,Yes,No,No,No,Yes,No,No,No,No,DSL,Yes,No,No,118.3,172.3,69.5,391.0,31.6,11.1,No,No,35,8,85,84,2099,78.7,5.0,17.8,7.6,3,1,0,920,420,194,3,6,2,1,9,3,Yes
648,33,F,14,116.19,3400.86,One year,Electronic check,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Fiber optic,Yes,Yes,No,2.5,166.2,80.0,2393.0,21.96,14.44,No,No,5,7,91,0,1967,4.5,17.6,8.4,2.1,0,3,1,205,444,100,14,4,4,0,3,5,Yes
649,43,M,2,139.35,4197.65,Two year,Electronic check,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,DSL,Yes,No,Yes,0.2,56.4,72.2,2129.0,34.01,18.08,Yes,Yes,26,6,89,33,1917,10.7,10.3,13.9,18.7,21,3,2,409,243,88,75,9,0,0,8,4,Yes
650,43,M,55,56.4,4300.88,One year,Bank transfer,No,Yes,No,No,Yes,No,No,Yes,No,Yes,DSL,No,No,Yes,123.2,109.5,165.3,1582.0,5.42,17.68,Yes,Yes,6,5,73,43,328,81.5,5.3,5.3,2.3,4,3,2,194,174,48,26,2,4,1,7,7,No
651,65,F,37,131.58,3754.36,One year,Credit card,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,37.8,16.6,90.4,1544.0,48.06,10.17,Yes,No,48,1,55,95,1931,62.4,1.8,5.9,15.1,10,3,1,793,88,58,3,2,0,0,0,10,Yes
